owner_mid,owner_name,owner_face,owner_sign,owner_gender,owner_level,owner_verified,owner_verified_title,owner_vip_type,owner_follower_count,owner_following_count,owner_video_count,refinement_follower_bin,refinement_keep
224267770,夏日幻听MCE,https://i1.hdslb.com/bfs/face/134e7afae419331b1c2647d61eeffda33a2bcb73.jpg,MCE汉化组致力于为大家提供各类新番资讯！欢迎更多翻译校对(N1)、字幕时轴成员加入(私信UP)！,男,6,FALSE,,2,1497720,482,15901,,
353368172,AHALOLO,https://i2.hdslb.com/bfs/face/03e81799ea2390af3f5c4b9572ad75d622f16354.jpg,时尚圈著名相声博主  其他平台：AHALOLO  ,保密,6,TRUE,bilibili 2022百大UP主、时尚领域优质UP主,2,1489403,56,384,,
8034163,浅澄月,https://i1.hdslb.com/bfs/face/28abe5c53184c2705c3c29784733847e930d4487.jpg,每周更新出生之家，正在准备每个月的大活。商务合作请私信~https://member.bilibili.com/platform/home,保密,6,TRUE,bilibili 2019百大UP主、知名UP主,2,1484024,256,310,,
1288342148,LuFee__,https://i2.hdslb.com/bfs/face/920f68f1924c5f849c6e58bce045498b616f1e85.jpg,"剪辑学习：LuFee678
商务V：So9876513
投稿邮箱：718477863@qq.com
当你不畏惧失败时，操作自然就来了",男,6,TRUE,LuFee官方账号,1,1480836,105,128,,
212345699,星辰趣味屋,https://i2.hdslb.com/bfs/face/44e4e7b87edf3f588f82d57e1f35bc37bee0f399.jpg,商务合作V：a2927032331,男,6,TRUE,bilibili 知名UP主,2,1465630,237,247,,
256237759,我叫小渔人,https://i1.hdslb.com/bfs/face/590e1bbd098493c86038a94ce240bf80d627a760.jpg,难道这就是不关注的借口~ 商务合作请加微信：yihanxueli（非本人）wjxyr34567(本人）,男,6,TRUE,bilibili 知名UP主,2,1458755,82,628,,
298054634,马哥巨离谱,https://i2.hdslb.com/bfs/face/e36386dee63a713cb1cb47c4bbd3b60532bb9e70.jpg,自从关注这个up之后整个人都精神了！ ,保密,6,TRUE,bilibili 知名UP主,2,1446134,565,327,,
241679003,小叮当的伙伴们,https://i2.hdslb.com/bfs/face/39f559b599ae0f273a5f7457a7d67110a6dfe5a0.jpg,四个抽象大学生和一根香蕉up主，深大机电学院理工男，追求拍啥像啥。商务合作15889483994,男,6,TRUE,2022年度新人奖UP主、bilibili 知名搞笑UP主,2,1436853,249,108,,
19248926,孤烟暮蝉,https://i2.hdslb.com/bfs/face/b6ef567cc83c4ab09b7682c729e85a145aa0b4e2.jpg,珍惜公知，远离未来！,女,6,TRUE,孤烟暮蝉官方账号，科技UP主,2,1430275,31,3557,,
106320250,warma养鸽场,https://i1.hdslb.com/bfs/face/0158d4c603801e0934bb23c8b478ccc8561d585a.jpg,你好呀~我的大号是@Warma，我会在这里投一些游戏实况、电台、日常小碎片，合作邮箱：chickenfish@vip.qq.com ,女,6,TRUE,bilibili 知名游戏UP主,2,1426784,6,87,,
2009929,咝小喵MAO,https://i1.hdslb.com/bfs/face/e20885b553bf6cc579daa50717f7d2bdfab041dd.jpg,【星辰成员】应援群：976435460，直播通知群：853951873。合作联系QQ或VX：88252354。,女,6,TRUE,bilibili 知名舞蹈UP主、直播高能主播、2023年度巅峰主播,2,1421309,403,419,,
1368498772,你哇哥233,https://i1.hdslb.com/bfs/face/ee1fd70a2281f9631ef70e404471cf5f1ac58e82.jpg,主页课堂里有各种单曲的全曲教学～商业合作直接发私信 直奔主题简单描述 ,保密,6,TRUE,bilibili 知名娱乐UP主,2,1417518,8,319,,
21330948,隔壁班的喵会长,https://i0.hdslb.com/bfs/face/75a4a80496daacb478496f6a0aaf4d3ab357393d.jpg,商务工作vx：maoxiaomiaov(备注来意～）快乐星球??(ˊωˋ*)??,保密,6,TRUE,bilibili 知名UP主,1,1410636,708,132,,
11684516,拉草莓的西瓜JUN,https://i2.hdslb.com/bfs/face/435ce171e445d6dc602d69d6a5425dfdfff1f9a0.jpg,平平淡淡才是真~新浪微博：@西瓜_JUN,男,6,TRUE,bilibili 2018百大UP主、知名UP主,1,1398108,46,139,,
1954997940,午餐肉艺术家葛世贤,https://i0.hdslb.com/bfs/face/89bc8ba3eee0ebead5dc644983d7012caba8c13d.jpg,"风餐本周二到周四晚上8点到11点营业
集牧推荐：青羊万达店。
每天凌晨0点更新，做第一个祝你生日快乐的人",保密,6,TRUE,bilibili 知名美食UP主,2,1377958,44,1901,,
1192648858,何同学工作室,https://i1.hdslb.com/bfs/face/d23781a855a64b37ba4cdd0c594c9c5a3a09f5bd.jpg,老师好我叫何同学工作室 合作请联系：xhaxx1123@163.com,保密,6,TRUE,何同学工作室官方账号,1,1377190,11,55,,
2029306,-评头论足-,https://i1.hdslb.com/bfs/face/90c87ce17a6234b7ab4e0ffb7179f45e9613d0a1.jpg,商务合作信箱：pinggaoda@qq.com,男,6,TRUE,bilibili 知名动漫UP主,2,1352614,1,1094,,
278332595,HE物理课堂,https://i2.hdslb.com/bfs/face/37b29e7c14fec0dd90e2283c92ef8e4aa19d7e7c.jpg,"专注初高中物理教育教学！打破传统授课模式，只做“高效/全面/易懂/系统/有趣”五位一体的优质课程，从初中到高中伴你一路成长 
",保密,6,TRUE,bilibili 知名UP主,2,1347351,30,112,,
1813797500,#NAME?,https://i2.hdslb.com/bfs/face/213d6f4320a4267b956c1e72a35dcb284b1e38fa.jpg,99年工人的舞蹈日常，舞龄11年啦，直男！直男！直男！商务vx：hyqiuqiu19 商务q：445591408,男,6,TRUE,2025百大UP主、知名舞蹈UP主,2,1343339,349,302,,
2147413451,吟游诗人咣当,https://i2.hdslb.com/bfs/face/a5b4112d8004d75e020472c2bcc77124d77db53e.jpg,"这个法令纹深重天天咩咩叫的丑猫猫叫咣当，是个田园串串女孩子，已经7岁啦！
不可商用",女,6,TRUE,bilibili 知名萌宠UP主,2,1337531,92,1099,,
1809444890,三角洲-安澜,https://i2.hdslb.com/bfs/face/e714b2642ce045e441a21dd29e94a72d3f7f3f8e.jpg,"九命猫培丸/粑粑出租  下蛋：
找师兄妹搜索服务号：三角洲九命猫
仓库出租搜索公众号：粑粑三角洲（不错字）
商务联系：FAmle-Bird",男,6,TRUE,bilibili 知名游戏UP主,2,1323282,156,140,,
423517587,蛋某人音乐,https://i0.hdslb.com/bfs/face/b76dbca1c8077ec91b14f73c237f49ae816f835b.jpg,路就在脚下,男,6,TRUE,bilibili 知名音乐UP主,2,1299224,460,1129,,
3211302,艾尔十六,https://i0.hdslb.com/bfs/face/5e173d9ce56378bc4fde67aa0fa11034d4e5aab1.jpg,旧坑填坑中，新坑挖掘中，商业合作请私信或微博，新浪微博：@艾尔十六  （个人商务VX：aier1616）,男,6,TRUE,bilibili 知名UP主,1,1287665,1514,648,,
1640739521,管不饿,https://i2.hdslb.com/bfs/face/cfcea876af1245b2638d2085368cb1dc57466e3f.jpg,"生活无趣 小管卖艺 祝你身体健康！天天开心！
杂技视频??请勿模仿??喜欢点点关注吧?
搬运注明出处??",保密,6,TRUE,bilibili 知名UP主,2,1280470,14,344,,
50111839,小琨爱小蛊,https://i1.hdslb.com/bfs/face/080862af2ad53cae818db05191968fc4d306899a.jpg,致力于所有人都能看明白的，最详细，最易懂的攻略+杂谈视频。商务合作+V：xiaoxianygan66，也可查看花火名片。,女,6,TRUE,bilibili 知名游戏UP主,2,1262906,1312,1647,,
41291201,yakeso_,https://i2.hdslb.com/bfs/face/57a8b1bcfa95a60d89139a6670246d25145e61d6.jpg,原创系列QXU01。我是夜草，正在努力地把那个世界的故事搬到这里来^O^,保密,6,TRUE,bilibili 知名动漫UP主,1,1257455,90,83,,
25480023,花生説,https://i0.hdslb.com/bfs/face/8661e5fb4b7f0409e414197675349d32bf009876.jpg,"用心做长视频
商务合作V：HuashengTest 请备注来意 ",保密,6,TRUE,bilibili 知名科技UP主,2,1243638,893,982,,
282645129,泽华君呀,https://i0.hdslb.com/bfs/face/794dec6e0a865f1e3214c6d18b677c4d912da533.jpg,商务：SRXZPR（非本人，备注来意）,保密,6,TRUE,bilibili 知名UP主,0,1237157,23,262,,
160972207,NZ75鸽,https://i1.hdslb.com/bfs/face/d34b09d7384a454b73144d00349667b7992fa7a7.jpg, 商务vx：a18646202967/QQ：1455204842，杂食向玩家，托帕宵宫赞妮厨，不要吵架和和谐谐的哦~,保密,6,TRUE,bilibili 知名动漫UP主,2,1234409,727,419,,
8365699,郭本尼,https://i1.hdslb.com/bfs/face/3ce90cff218ea393de8487cfa38a878a1ba168a2.jpg,"【合】邮箱：754294493@qq.com
爱看热闹郭本尼",女,6,TRUE,bilibili 知名UP主,2,1229914,199,368,,
626752044,海潮有点潮,https://i0.hdslb.com/bfs/face/e8c729b9b68e2ffb308d151076b4d92c9155f4d6.jpg,【勿忘初心 方得始终】【所有视频仅代表个人观点】【非专业测评，只是敢于说真话】,男,6,TRUE,bilibili 知名UP主,1,1229572,15,809,,
533996453,王筱沐沐丶,https://i2.hdslb.com/bfs/face/2b72b8403d44e37aa35bca6ff439c6bd739149e6.jpg,应用商店（电鸽）搜（王筱沐沐）商单平面广告影视剧短剧+ 小助理Wxxyy080306（周边也找他）这里是一只爱跳舞的沐沐，希望大家玩得开心,女,6,TRUE,bilibili 知名UP主、2023年度巅峰主播、2024年度巅峰主播,2,1222428,77,808,,
13829896,白日妄想家,https://i1.hdslb.com/bfs/face/8376a28be5d9a293bedeef6af236e7997807af46.jpg,"美学｜一个热爱电影和美学的UP主！
让我们放慢节奏
去感受美，生活和电影。
欢迎关注哦！",女,6,TRUE,bilibili 知名影视UP主,2,1200722,158,161,,
34728585,极速拍档-NANA,https://i0.hdslb.com/bfs/face/453e6d56a8bc114b43b3b977c8d44ba9b3369f17.jpg,"是一个会玩车会开飞机和爱音乐的娜娜
说不定哪天就带你们漂移呢(???????)??*",女,6,TRUE,bilibili 知名UP主,2,1186126,166,184,,
1060544882,东洋雪莲,https://i2.hdslb.com/bfs/face/4cbf2f66d23a324ecca8d3c07adbcafecfef829b.jpg,主做AI翻唱二创，感谢三连捏，没有在音乐平台上传翻唱，其他音乐平台账号都不是我,保密,6,TRUE,bilibili 知名UP主,2,1180050,160,439,,
4249401,20岁了还没去过星巴克,https://i0.hdslb.com/bfs/face/f414404c2722feea44a6c1fbf404c818f09b7649.jpg,请一直赋予我一直出发的勇气！商务vx：DixonZhou1207，微博：二十岁了还没有去过星巴克，油管同名。,男,6,TRUE,bilibili 知名UP主,2,1169097,848,339,,
4477242,文化遗产搬运委员会,https://i0.hdslb.com/bfs/face/1bf7201b56f88c0dcc0f7c5553976d3302b8e29f.jpg,日月盈昃，辰宿列张～商务微信：RUI1720600958,保密,6,TRUE,知识领域优质UP主、 bilibili课堂优质讲师,2,1163510,660,241,,
245069296,迷影区间,https://i1.hdslb.com/bfs/face/a4aae4a3495cd589c21ee0d79d684ac82352c62b.jpg,光影中的潜行者，从玻璃镜子的那一个方向，往返穿梭于那个被称为“The Zone”的模糊领地。,保密,6,TRUE,2025百大UP主、知名影视UP主,2,1158830,1069,178,,
1870883193,猫后生,https://i0.hdslb.com/bfs/face/2314ea25bbc2252b8e1e342893725d19fdc3bbff.jpg,感谢您的关注！V：MHSPYX,男,6,TRUE,bilibili 知名搞笑UP主,1,1153427,54,542,,
11292325,柒叶Qiye,https://i1.hdslb.com/bfs/face/ba8855ca29297555af2f333497f36d6915a7341a.jpg,"欢迎来到柒叶的神话志怪宇宙  用幽默解构文化内核，用质感做出好东西！
商务合作：qiye2699（非本人）",女,6,TRUE,bilibili 知名UP主,2,1145579,27,93,,
508215481,火兰朋克,https://i1.hdslb.com/bfs/face/51a932f7c15b887d66f5040b6801fc14b75511e5.jpg,作品为主，只做观众，人设无意，共同进步。 商务合作： LanHuoFox   ,保密,6,TRUE,bilibili 知名游戏UP主,2,1141275,374,257,,
203680252,AYCS2,https://i1.hdslb.com/bfs/face/cf421068a26ce754e95a46e7cee101b5b04dbb02.jpg,私信会看 关注才能看到 回复晚请见谅  / QQ音乐ID：茉莉Ylayla / 商务请先私信,保密,6,TRUE,bilibili 知名游戏UP主,2,1137685,282,1770,,
97077404,留声社,https://i2.hdslb.com/bfs/face/39b276671975783af54a96abe538a284fd047d23.jpg,"人类命运共同体·文明世界新秩序｜在留声社，与小镍一起全球吃瓜～
合作微信：yctmoe00",保密,6,TRUE,bilibili 知名UP主,2,1126498,204,67,,
1387592680,北美运动学博士Bruce_PhD,https://i1.hdslb.com/bfs/face/7b8cce70b0937a5c158d297324612fb2d119f4e6.jpg,专注生物生理｜运动科学｜力量训练｜伤病康复｜商务合作wx: klergixl01,男,6,FALSE,,2,1110743,53,65,,
21131684,刺客边风,https://i2.hdslb.com/bfs/face/7d8e287d403f0b3f2fcc6b5f61417ed9ee7b530d.jpg,看完封面，直接去！不懂，就纸条问！,男,6,FALSE,,1,1101580,3112,130,,
75480955,念熙阿,https://i1.hdslb.com/bfs/face/c054ef8bd21efb38f8d6cc78fd8e7135c4b996a8.jpg,"一个臭直播的，每天晚上8点播，梦想是直播间座无虚席！每周一休息，感谢关注！小号@尝尝我的火力大喵
商务合作：kiss605767577",保密,6,TRUE,bilibili 知名游戏UP主、直播高能主播,2,1100330,439,778,,
3546741475379844,摄影恩哥,https://i0.hdslb.com/bfs/face/b497e49b5418b6c0cc18f5f3d80c6c08a1048d5c.jpg,"全网同名摄影恩哥
照片点评创作分享
职业摄影师
欢迎投稿玻璃心慎重
评论区随机挑选图片
好的作品会让更多人看到
商务yyl601781852",男,6,TRUE,bilibili 知名UP主,2,1082817,8,207,,
376057527,兔牙Sinar酱,https://i0.hdslb.com/bfs/face/c7ece325cb939d6ec8c0d418220d8064e9f4d0a2.jpg,舰长+卫星 周五六固定舰限周日公开直播（可黑屏上） 唠嗑Q裙：768336654(注明b站来哦)合作请b站私信~,女,6,TRUE,bilibili 知名舞蹈UP主,2,1062106,213,484,,
1408106571,柏年说,https://i0.hdslb.com/bfs/face/364b4285d3f60bd7101d73fc01a6a06801a77763.jpg,前基金经理，兼职财经作家、职业投资人。视频文案在同名公众号：柏年说，欢迎加V：tides42,男,6,TRUE,柏年说政经官方账号、bilibili课堂优质讲师,2,1061974,6,61,,
3537108222347306,颜值区,https://i2.hdslb.com/bfs/face/ea2f34eddddeaa056016d126b292337dc2a88e98.jpg,"挑战收藏全网高颜值妹子，小目标先收藏一千个
素材来源网络，出处在标题，自行剪辑的

无水印视频和图片放在动态置顶网盘了，做成合集了，求赞！",保密,6,FALSE,,1,1061553,102,435,,
487614876,四川观察,https://i0.hdslb.com/bfs/face/9987ee148559c5c8807859e0d6b0e8f2cf0839a4.jpg,居然被你观察到了～～,保密,6,TRUE,四川广播电视台官方账号,2,1054840,49,14199,,
30952147,大温温温,https://i1.hdslb.com/bfs/face/dd7fc95453a9d36ac9d47f43ee3e84c8c5f5fd84.gif,"社畜，兴趣使然的宅舞UP
商务vx:shuiriminA【不是本人，请备注品牌】
微博@温温温温累成狗
会拉黑不礼貌、玩烂梗，骂人替我挡灾~",保密,6,TRUE,bilibili 知名舞蹈UP主,2,1046621,384,296,,
14546601,Muc虚空之翼,https://i0.hdslb.com/bfs/face/e9bc5e352e6891cdcaf904346f7e47672f87e468.jpg,历史系ACG杂食up主，只做自己喜欢的东西/合作烦请联系微信：Bleach-hao0226,男,6,TRUE,bilibili 知名动漫UP主,2,1044334,456,369,,
2109776,符瑶koritsu,https://i2.hdslb.com/bfs/face/971f60ab89c565d38bb61b9c6d08ec90bfe6669e.jpg,"声音多变男孩子，恰瓜评论第一名
商务v:PSP-Pennatus，商务qq：645565604",男,6,TRUE,bilibili直播高能主播,2,1042870,3397,414,,
516314798,小西设计所,https://i2.hdslb.com/bfs/face/66348951995dcd34aca32dbf0bbbd614563e3aeb.jpg,圆脸七分财，不富也镇宅。商务v: xiaoxidaisy1 ,女,6,TRUE,bilibili 知名科技UP主,2,1032104,636,227,,
512087790,植物大战僵尸2,https://i0.hdslb.com/bfs/face/b3d1a2a3de81c75d85cf5887b85a3276e651aa4d.jpg,努力成为b站最有活儿的游戏官方，记得下载《植物大战僵尸2》，爱你～,保密,6,TRUE,拓维信息系统股份有限公司官方账号,2,1029519,1191,1028,,
50295692,邓峰萌萌摔肿了,https://i2.hdslb.com/bfs/face/713a3be89cf249f46da935ab047f17e75edab850.jpg,"稀有色英短英长繁育人，WCF双世界冠军猫舍
猫舍旗下自用食品&用品自主品牌 —— 金故
直播时间：每周日12点和晚9点",男,6,TRUE,萌宠视频UP主,1,1027196,84,1915,,
105502937,足球故事-李治霖,https://i2.hdslb.com/bfs/face/d999b3f6f90005b5f69f2d2069879eba9e486e27.jpg,商务：lzlsw003 ，粉丝：GodTop001 ,男,6,TRUE,bilibili 知名运动UP主,2,1023333,484,329,,
1742004653,寅山,https://i2.hdslb.com/bfs/face/4707036ef1c36c692f4bfed0ad55a1a0886819e7.jpg,商务V：6666378,男,6,TRUE,bilibili 知名短剧UP主,1,1019985,55,99,,
7394394,极客羊,https://i0.hdslb.com/bfs/face/d448d9e1e8d857b6dc0d709b8dc8d8251f74d5e6.jpg,新开了个小号更新日常：羊羊君pro！  商务合作V：heathtata（数据维护、MCN勿扰）,保密,6,TRUE,bilibili 知名游戏UP主,2,1017200,2,481,,
299732210,-TS映画-,https://i2.hdslb.com/bfs/face/2218fa12c8558d5bd105d38957df6494205ccf01.jpg,手书制作请私信//商务联系:W588M3（UP本人）,保密,6,TRUE,bilibili 知名动漫UP主,2,1014582,514,477,,
548196587,床哥乡村美食记,https://i2.hdslb.com/bfs/face/d2dca5de13f8629f405b7e424cc17113095c6125.jpg,,保密,6,TRUE,bilibili 知名UP主,0,1004996,50,1218,,
396657882,叶玲秋雨,https://i0.hdslb.com/bfs/face/39418591fe2c7d1ce4152f74eab5c830b8a93977.jpg,要天天开心噢～不定期更新,保密,6,TRUE,bilibili 知名UP主,2,932190,525,78,"(5.398, 5.998]",TRUE
476967268,TomCat团座,https://i1.hdslb.com/bfs/face/c8bf8a7330a37588f7f0332a8f3cc8365b9907a5.jpg,每周六、周三晚8点30分直播～,保密,6,TRUE,bilibili 知名UP主,2,922113,527,297,"(5.398, 5.998]",TRUE
46508980,俊鸿,https://i1.hdslb.com/bfs/face/a1589d4a49f0ccd39f4061dc3988d305104f45f1.jpg,"球场抽象派行为艺术家
商务合作jooohonglam（注明来意）
合作走花火平台",保密,6,TRUE,bilibili 知名搞笑UP主,2,909208,25,323,"(5.398, 5.998]",TRUE
506761354,快乐的苏胖,https://i1.hdslb.com/bfs/face/ca69e344486afb6391fbcdaf00ba0583425066df.jpg,祝你天天开心，我亲爱的朋友,保密,6,TRUE,bilibili 知名UP主,2,903646,4844,92,"(5.398, 5.998]",TRUE
92345772,ONLee_Studio,https://i0.hdslb.com/bfs/face/de6fa47605ea91182757620381810f5ed793b409.jpg,频道争取每周两更，最少一周一更，如果没做到这句话就当我没说过。爱你们哟～ 商务wx112ppc,女,6,TRUE,bilibili 知名UP主,2,834236,76,484,"(5.398, 5.998]",TRUE
18026414,蔚蓝边际,https://i2.hdslb.com/bfs/face/f27615ae72c9ee51b893b9cb70f6fc8e6ba38750.jpg,不务正业的音乐区up主，追求多样化风格,保密,6,TRUE,bilibili 知名音乐UP主,2,819567,333,205,"(5.398, 5.998]",TRUE
41692445,Naiyok柔桃,https://i2.hdslb.com/bfs/face/d371ba800d1992ebbb31e269f592ed42c25d4743.jpg,"谢谢主人关注，包月充电m 
先收藏小目标一千个 素材来源网络，出处在简介，如侵删！商务 + zd20260113",保密,6,FALSE,,0,815181,10,418,"(5.398, 5.998]",TRUE
13148307,Project_SEKAI资讯站,https://i0.hdslb.com/bfs/face/2fac0573c125fc020a89dcf2ca930e157bbc1900.jpg,『プロジェクトセカイ カラフルステージ！ feat. 初音ミク』非官方情报资讯站｜字幕组审核群487038672,保密,6,FALSE,,2,758135,263,1974,"(5.398, 5.998]",TRUE
627947058,红衣大叔周鸿祎,https://i0.hdslb.com/bfs/face/b23c19b98cf279d49a47c56a30f769ba6cee7d1e.jpg,"国家网络安全守卫者
AI技术趋势科普推广
数字科技产品体验分享
中小企业商业赚钱教练",男,6,TRUE,360公司董事长兼CEO,0,729913,24,1656,"(5.398, 5.998]",TRUE
43484780,蒙哥马利愛学习,https://i2.hdslb.com/bfs/face/e13340353698301f500dc66a0328d1a8e38c9e75.jpg,"年轻人自己的动物世界！
视频主打温暖治愈和助眠！
XV:zmzs522
（视频素材均来源于网络，版权和赞美属于原作者，如有侵权请联系删除）",保密,6,TRUE,bilibili 知名萌宠UP主,2,713151,61,556,"(5.398, 5.998]",TRUE
25333161,白熊ONEヽ,https://i0.hdslb.com/bfs/face/2055f87819281a20f64c62361805e818193f3699.jpg,商务合作请加qq445591408或vx:hyqiuqiu19,保密,6,TRUE,bilibili 知名鬼畜UP主,2,711059,791,451,"(5.398, 5.998]",TRUE
25911961,龙大人不喷火,https://i1.hdslb.com/bfs/face/6f8de9082e9d1290d2e2e732444917974b4a9c03.jpg,全网同名；有个小群：892209720；合作+V：jayzm20111;Leepace0613(商务用),保密,6,TRUE,bilibili 知名鬼畜UP主,2,702956,284,290,"(5.398, 5.998]",TRUE
3494366343596867,中国山取,https://i2.hdslb.com/bfs/face/0bc0ee81ed8647308326c5a1b5cf01654b5d16d9.jpg,山取—隐匿于山野中的神秘机构 致力于寻找自然界的稀有物质 该品牌主要从事矿物颜料 同时由该品牌主理的「山取奖」已成为全球影响力极高的艺术奖项,保密,6,FALSE,,1,692854,7,22,"(5.398, 5.998]",TRUE
1172141822,罗爷爷的动物园,https://i2.hdslb.com/bfs/face/55ccf38b9830f6daf1af2a3f34c398e6b25b8cb3.jpg,"分享罗爷爷与动物们的故事
所有收益均用于动物园
地址：湖北省恩施土家族苗族自治州恩施市东风大道361号凤凰山森林公园动物园",女,6,TRUE,bilibili 知名UP主,1,684864,12,160,"(5.398, 5.998]",TRUE
5878572,核动力路灯,https://i0.hdslb.com/bfs/face/1201762ebd2205f61a8e8deaf03489c3dd5b52b2.jpg,不定时更新 太阳说是 商务合作请加微信xhqy003 特殊弹幕不会授权啦！ b站独家，稿子b站内可以当bgm,保密,6,TRUE,bilibili 知名鬼畜UP主,2,667253,318,342,"(5.398, 5.998]",TRUE
1031950747,王嘉一本人,https://i1.hdslb.com/bfs/face/a83ef0a2515e8fe9ac3e3495ff51eee548a11484.jpg,"原：挖草真帅
电八番薯 本命黄叽
唱歌不是科班 纯属热爱?
Q音/网抑云：王嘉一（单曲|完整版）
感谢你们喜欢我的翻唱",男,6,TRUE,bilibili 知名音乐UP主,2,646452,16,369,"(5.398, 5.998]",TRUE
1330927429,一朵叔叔,https://i1.hdslb.com/bfs/face/4e605501572f03a846a4345f43b698ea0fd2b9f1.jpg,"原作者
谢谢乖娃娃们，爱你们。
各平台有时更新不一，请反复横跳。
作品里一切人事物皆为想象之物。
商务合作：YIDUO-A",保密,6,FALSE,,1,619970,6,15,"(5.398, 5.998]",TRUE
46897637,白日梦实验室,https://i2.hdslb.com/bfs/face/8b58358daec14cb53ae3e5f5cc36246a26b15151.jpg,"干大事！挣大钱！做大梦！
欢迎+v15600708574进粉丝群",保密,6,FALSE,,2,580803,116,122,"(5.398, 5.998]",TRUE
392475261,Way-HYX,https://i0.hdslb.com/bfs/face/ea9b18d8df761ac87ecd9d56671ce7c5ffd2c33e.jpg,"大二/舞蹈老师.自学舞蹈.编舞扒舞音乐剪辑后期全一人完成.
ig: way_hyx
VX：whayyx430",男,6,TRUE,bilibili 知名舞蹈UP主,1,566791,315,234,"(5.398, 5.998]",TRUE
3546608109095338,ILLIT,https://i1.hdslb.com/bfs/face/6f2a25673834f6ee320d33866b42bf2b6099da1c.jpg,BELIFT LAB 旗下女子组合 ILLIT,保密,6,TRUE,ILLIT组合官方账号,2,530943,0,349,"(5.398, 5.998]",TRUE
106086780,央视财经,https://i0.hdslb.com/bfs/face/6cf5d190feca828a367e5fa0c01883c41530b286.jpg,虽然不是特别皮…但这里是正经的CCTV2官方?ω? 快关注我们吧 价值 一触即发~,男,6,TRUE,中央电视台财经频道官方账号,1,517363,25,5279,"(5.398, 5.998]",TRUE
11718651,阿阳菜子,https://i0.hdslb.com/bfs/face/c82524fdb425c77b61db07f017b73a6efefcc684.jpg,"不喜欢我妆容的请划走或者拉黑 谢谢
是个圆脸普通人  没礼貌的人直接进小黑屋，想出啥出啥别管
有男友勿扰 平台同名 
",女,6,FALSE,,1,480915,566,581,"(5.398, 5.998]",TRUE
436197297,小凌漆漆,https://i0.hdslb.com/bfs/face/a2ea36e9e630959c699e169d98311c935a029c91.jpg,商V：xlqq_hs,保密,6,TRUE,bilibili 知名游戏UP主,2,441113,41,3446,"(5.398, 5.998]",TRUE
509786892,修车大全,https://i0.hdslb.com/bfs/face/3eabc2bd9d822fe31e7307d1af007d8668e7c39a.jpg,明着赚钱，没有任何套路,男,6,FALSE,,1,435850,24,457,"(5.398, 5.998]",TRUE
32507603,孙子团_舞团招新,https://i2.hdslb.com/bfs/face/93b396fc6c989dea67780c5cf4fe6cd6cb9971f6.jpg,"【演出咨询】btszd0614
? 韩国StageK中国代表队冠军舞团
? 东方卫视《舞者》任嘉伦战队
? 优酷《了不起舞社》正式队员",保密,6,TRUE,bilibili 知名舞蹈UP主,2,422696,131,736,"(5.398, 5.998]",TRUE
456064813,好奇的珜,https://i1.hdslb.com/bfs/face/2367e06f1225cde2626c52b403b9088e91afc19b.jpg,拆解和分析我们每一个平凡的事和物，愿我的视频能够帮助屏幕前的你和我，合作：cqkjxyxx（备注来意，不教学）,保密,6,TRUE,bilibili 知名UP主,2,412293,201,61,"(5.398, 5.998]",TRUE
22335470,酸子阿,https://i2.hdslb.com/bfs/face/375e0e348fa35ea3dba611b1224b19befafca02b.jpg,"每走一步都算数。
合作微信：SuanZiA

陪阿酸走过漫长岁月。微博同名，会发些日常照片，欢迎找我来玩^ - ^",女,6,TRUE,bilibili 知名UP主,2,362898,181,48,"(5.398, 5.998]",TRUE
3632315081165507,品茶老陈,https://i2.hdslb.com/bfs/face/69344682fc06022202e2a7080cd898682ddd5905.jpg,"高级品评茶员、30年老茶人（还有一个心地善良的儿子）
策划拍摄剪辑都是小陈，没有团队，所以更新比较慢",保密,6,TRUE,bilibili 知名UP主,0,352345,5,41,"(5.398, 5.998]",TRUE
2378703,泡面面面面O皿O,https://i0.hdslb.com/bfs/face/b50f6cd7b4a0e7b4b27f12db3d1961153575f7fc.jpg,咸鱼中，接摄影后期。粉丝群574182082,女,6,TRUE,bilibili 知名舞蹈UP主,1,349405,955,338,"(5.398, 5.998]",TRUE
3546902503098598,木槿暖橙Hibis,https://i1.hdslb.com/bfs/face/6daed08b1df22c08b97aa25de61bb3a17ad1b353.jpg,新人up求关注,女,5,FALSE,,0,336929,1,690,"(5.398, 5.998]",TRUE
2053879295,颜小白靓仔,https://i2.hdslb.com/bfs/face/819d7f6a79fe74d8e363145536ab0bafb791169f.jpg,商务合作走花火或私聊，iwanna粉丝群：155381310，怀旧粉丝7群：974622510 ,男,6,TRUE,bilibili 知名游戏UP主,2,322990,499,291,"(5.398, 5.998]",TRUE
27033880,抖漫工作室,https://i1.hdslb.com/bfs/face/bb87b6d3fe9f94bb3308b6a54310d69676121295.jpg,《斗罗大陆2绝世唐门》《终极斗罗》正在热播中！商务洽谈pointcomic@qq.com 官方qq群：737798043,保密,6,FALSE,,1,314775,35,1437,"(5.398, 5.998]",TRUE
8848648,罐头鉴赏家,https://i1.hdslb.com/bfs/face/699d7cf4ba02e3be8cb05b2e642f401249c401ce.jpg,重新出发版！大家笑一笑就好了！,男,6,TRUE,bilibili 知名美食UP主,1,308466,368,435,"(5.398, 5.998]",TRUE
